tweet,subjectivity,polarity,score
 hey  - you're okay with your platform being used to promote conspiracies about voter fraud?,0.5,0.5,Positive
" Once socialist are in power, they are likely to add voter intimidation to election fraud. We’re already seeing signs of that with threats being made against Trump supporters.",1,0,Neutral
" This has been the thing since the election, voter fraud claim after claim but no actual clear evidence to present before a court, yet still Trump maintains he won and peddles this illusion to his base without any contradiction from many republicans. How can america ever move on?",0.396666667,-0.04,Negative
"The chief investigator from Georgia Sec of State Brad Raffensperger’s office filed a sworn statement in federal court claiming that video presented last week does not show voter fraud, as was alleged by Trump’s attorney Rudy Giuliani.

DemCastGA

",0.255555556,-0.066666667,Negative
"Another weekend, another trio of brutal legal filings for the Trump-backed voter fraud effort -  - USPolitics Vote BidenHarris Election2020",0.6,-0.3375,Negative
"Oh look it is Newt Gingrich again accusing black people of engaging in voter fraud.
Despicable. ",0.566666667,0.116666667,Positive
   Thanks to judge Alito for doing the right thing regarding this obvious corrupt voter fraud.,0.558928571,-0.003571429,Negative
"   I just listened to your stupid, unproven arguments about voter fraud and your not even a US citizen? Fml",1,-0.8,Negative
  Trump keeps on saying voter fraud but he has nothing to back it up he's a whining cry baby,0,0,Neutral
"Rudy Giuliani's 'Voter Fraud' Witness Accused Of Framing Woman For Stealing Sex Videos  via  All ""Ms. Carone"" did was make the writers on SNL have an easier job..... where in the HELL did Rudy find this one? .... ""LAME-O"" !!!!",0,0,Neutral
 plan to steal the election is going just how these racist liberals planned it. Liberal judges will dismiss the cases and only Black poll workers will go to jail for voter fraud. To all the Black poll workers who committed fraud come forward. Joe isn’t going to save you!,0.466666667,-0.11875,Negative
" Damn, you lost twice in one day? Lol, imagine that. The courts in Georgia and Michigan tossed your lawsuits again. You truly are the biggest loser and fraud. You're coffin is almost sealed!!! There is no hope for you to win. You talk about voter fraud? Look what you're doing???",0.55,0.9,Positive
"CAUGHT! Georgia SUITCASE ELECTION FRAUD Suspects Identified: Ruby Freeman, Her Daughter, Ralph Jones, Sr. Who Works for Radical Sen Candidate Warnock Linked to Stacy Abrams  via ",0,0,Neutral
     Better to have an ass kicked here and there then to sit back and be fine with voter and election fraud that you know completely disregards the will of “we the people”. Anyone that thinks that is ok is some kind of special evil person. How do u sleep at night? Karma comes back!,0.485714286,0.163756614,Positive
"Y’all.

Crazy idea...

But what if...what if we applied the same energy that conservatives are applying to this “mass voter fraud” campaign to the millions of criminal cases that aren’t re checked by prosecutors and police. ",0.525,-0.333333333,Negative
 Voter Fraud by Democrats=STOLEN ELECTION,0,0,Neutral
Michigan sheriff files federal lawsuit alleging voter fraud  ,0,0,Neutral
"It is time for 80 million phone calls to the 
Department of Justice Main Switchboard: 202-514-2000
FBI Washington, D.C. (202) 278-2000.
Demand criminal prosecution for all voter fraud and demand forensic audit of every dominion software machine",0.441666667,-0.116666667,Negative
" Hi Dan just  letting you  now, they(( big Tech &amp; deep state &amp; CCP PUPPET BIDEN ( &amp; MR.HARRIS)...)) have *BANED...BLOCKED* my ; ACCOUNTS....youtube &amp; google both...
...apparrently, voicing your opinions on ; AMERICA'S BIGGEST VOTER FRAUD IN HISTORY IS (( NOT PERMITED!! ))",0.25,0,Neutral
" Senator, as much politics you've seen, you know damn well there has never been in recent history voter fraud.",0.225,0.1,Positive
 So it's okay if Republicans started doing voter fraud like the Democrats?,0.5,0.5,Positive
 NOTE: Liberals have been gaslit into believing that voter fraud doesn't exist.,0,0,Neutral
"      Yep tell it .
Some people absolutely don't believe that America has voter Fraud. 
All they have to do is look and listen.",0.9,0.2,Positive
"  So you believe if there is one case of voter fraud, all other ballots should also be tossed and then go against the will of the people? Is this really a precedent you want to set?",0.2875,0.0375,Positive
 Already taken care of.  Now we need to cancel fraudulent claims of voter fraud.,0,0,Neutral
  So when Trump won in 2016 was that a free and fair election conducted under the same state republican leadership as now?  Then what changed and why are you now accusing Georgians of casting illegal ballots?  In order for their to be voter fraud someone has to cast the ballots.,0.58125,0.15,Positive
"     Even if there was voter fraud, there's no way Team Trump is smart enough to expose it.",0.571428571,0.107142857,Positive
 You agree that there was “Democrat voter fraud” and that Democrats are trying “to steal the Presidential election”? That’s disappointing to read from you.,0.7,-0.6,Negative
Believe it or Not...This Was NOT a Voter Fraud Saturday Night Live Skit!  via ,0.5,0.170454545,Positive
  May have great care cause he pays for it but doesn't help you when you are 71 underline issues COVID multiply attacking lungs. Bad sign in hospital is Rudy able to fight it off or does COVID make him worse. He's down for 3 weeks. Can't spread fake voter fraud scandal.,0.561507937,-0.065079365,Negative
 Why does it matter???? We are experiencing massive voter fraud right now!!!,0.767857143,0.279017857,Positive
" Again I ask, is your only job regurgitating Trump's baseless voter fraud claims?  South Carolina deserves better.",0.75,0.25,Positive
"    Simply unbelievable!  Voter fraud according to them in SO many states, no proof, over 30 cases thrown out and they still believe the garbage this idiot is spewing...",0.766666667,-0.204166667,Negative
" All six swing states cheated in the same way and other ways and they all need hearings, investigations and Supreme Court time.  If this whole election fraud and voter fraud does not get fully exposed now we will never trust our election process again and our Republic is destroyed",0.3,0.025,Positive
" 2020 is the Year That Medical and Voter Fraud Will Be Exposed:

“The voter fraud actually happened. The voting machines were connected to the internet and it was industrial level fraud that was committed.” 
",0.05,0,Neutral
"This is not just voter fraud its coup part 2 and nancy and the denocrat cartel in washington started it by nancy pelosi own addmision 
We will get him out of office one way or another!!!
Get the jump on them .",1,1,Positive
  My god I hope nothing goes wrong with this. All this rhetoric about voter fraud etc is maddening. I am looking forward to 12/14 and 1/20!!!,0.9,-0.9765625,Negative
" Joe Biden did NOT exploit coronavirus to push mass mail-in voting to open the door to mass voter fraud and rig the election!!

He’s not coherent enough. 

But the Left did.",0.425,-0.0625,Negative
    I’m not listening to the “media.” I’m respecting the will of the People at the ballot box. The vote has been certified twice. All of your court cases have failed. You have ZERO EVIDENCE of voter fraud. Trump lost. Get over it.,0.3,-0.5,Negative
"'s Lead Attorney And His Team.
Rudy Giuliani's 'Voter Fraud' Witness Accused Of Framing Woman For Stealing Sex Videos  via ",0,0,Neutral
  More than 250 ongoing investigations of voter fraud in Georgia yet they just recertified the election. He's not the only one who needs to resign.,0.75,0.25,Positive
"  Guess you shoulda had some evidence when you were in court. Didn't. Don't now either. This whole voter fraud thing is a sham. Guess you don't take your law license very seriously. Once you get in the dumpster with DF Donnie, your career is OVER. And it's too late for you now.",0.541666667,-0.183333333,Negative
While Jordan is still focused on trump’s voter fraud other congress men and women are seeking solutions to improve American’s life. ,0.1875,-0.0625,Negative
" He is the number one winner in bad taste. He has to milk it for all its worth, because interest in him will drop precipitously, and he knows it. That is why he is scamming his supporters with all these ridiculous law suits alleging voter fraud.",0.588888889,-0.244444444,Negative
" 18 Greenville St, Newnan, GA 30263 ( US district Court address in Georgia)
So, either you take your evidence and whatever allegations of the voter fraud that you have and present them in a court of law or Shut up!",0,0,Neutral
" Way to stick it to them, pussy. “Gee, golly I sure hope someone in GA does something about all that voter fraud.”",0.888888889,0.5,Positive
A litany of voter fraud in election 2020. Is it really possible that it will all be swept under the carpet? Is theer just too much? Is Biden/ Harris on borrowed time? freespeech  cdnpoli    ,0.6,0.1,Positive
"This ACTUALLY sounds like a statement made by Giuliani explaining “The blatant voter fraud“ with about the same amount of evidence to support it. Well done, . I LOL’d ",0.35625,0.075,Positive
"  2020 is the Year That Medical and Voter Fraud Will Be Exposed:

“The voter fraud actually happened. The voting machines were connected to the internet and it was industrial level fraud that was committed.” 
",0.05,0,Neutral
 10 it is time that people in Georgia and other people participating in the voter fraud be arrested and put in prison. What is the hold up. The evidence seems overwhelming.,0.6875,0.1875,Positive
&amp;8220;I Saw Voter Fraud!&amp;8221; &amp;8211; Michigan Election Observer Was Witness to Fraud but Was Kicked Out of TCF When He Started Recording the Fraud (Video) ,0,0,Neutral
" Sorry I confused your tweet with a Barrs done nothing for 2 years and is ignoring all the Voter fraud.

And gave everyone under the Russian Mueller Investigation a pass. Biden and Crackhead Hunter ZERO Prosecution with any them. Alls Good!
Its clear now.

Thanks &amp; Merry Christmas",0.480555556,0.045833333,Positive
Her source told her that an internal investigation was done on the voter fraud claims and they found that when they ran 100 of both candidates votes they found 27 of trumps votes went to Biden .... I’m speechless 😂,0,0,Neutral
"Article from the NYT that boils down to, if the judges are not convinced by ""evidence"" of voter fraud, there probably was no voter fraud.  ",0.288888889,-0.155555556,Negative
"    And who do you think masterminded this nationwide voter fraud in Red states with governors who love Trump, Republican legislatures, with thousands of GOP poll watchers?

“Sleep Joe” Biden from his basement? He coordinated this master plan w 10,000 moving parts?

Trump simply lost",0.319047619,0.166666667,Positive
   He knows there is zero proof of any voter fraud. Trump blew the election. Enough Americans hated him enough to vote for Biden. Easy is that.,0.633333333,-0.116666667,Negative
" What exactly, is the fake, phony, lying, news media afraid of???
The truth???
You are lying to the people of the United States!!!
Provide your proof, that this election, didn’t have any voter fraud, corrupt intervention, or domestic and foreign interference! Provide your proof!!",0.5625,-0.332356771,Negative
YouTube Link of Today&amp;8217;s Voter Fraud Court Hearing in Georgia Is SET TO PRIVATE After Sidney Powell Promoted It &amp;8212; What the Hell is Going On? ,0.375,0,Neutral
 The Trump campaign has had more than 45 lawsuits alleging voter fraud tossed out of court as frivolous and unsubstantiated. You trying to keep things stirred up over more bogus claims is damaging to our democracy.,0.5,0.5,Positive
     If there were legitimate irregularities...Why on earth would all these republicans throughout state governments as well as Trump-appointed judges deny every claim of voter fraud???,0,0,Neutral
"   Bullshit. Video was investigated. All the videos have been investigated. There is no massive voter fraud found that could overturn this election, goofball. 

It's over. A shitty president lost an election because he was a shitty president. I know it is hard to accept.",0.770833333,-0.145833333,Negative
" @ 9:21: ""Ware County.  There are no seized machines in Ware County.  Not true.  Did not happen. [...] There is no algorithm proof.  There are no seized machines.""

",0.65,-0.175,Negative
 I personally think you should be investigated for trying to influence the Secretary of State to throw out legal ballots. There is your voter fraud.,0.25,0.1,Positive
"   @ 9:21: ""Ware County.  There are no seized machines in Ware County.  Not true.  Did not happen. [...] There is no algorithm proof.  There are no seized machines.""

",0.65,-0.175,Negative
 People who knowingly lie about voter fraud should be taken to court and asked for evidence. When they lie they should be sent to prison for treason,0,0,Neutral
"    First, it was for the primary.  Second, it was BALLOT requests, not actual ballots.  In other words,  this is not evidence of illegal voting or anything else that would alter the outcome of this election.  The story is promoted as proof of voter fraud.  It's not.",0.301388889,0.004166667,Positive
"   I want a recount. Obviously voter fraud was running rampant during this poll... The proof is in the pudding. Don’t ask me where the pudding is either, you know exactly where it is. Recount FakeNews WeWantTheTruth",0.375,0.125,Positive
" I haven't heard a word out of you on voter fraud, COVID relief, and standing up for . It is disgraceful but expected. We know who the RINOs are now.",0.4,-0.1,Negative
"  @ 9:21: ""Ware County.  There are no seized machines in Ware County.  Not true.  Did not happen. [...] There is no algorithm proof.  There are no seized machines.""

",0.65,-0.175,Negative
"  I agree that he needs to come clean now! To many dealings with China, and he is covering for this massive voter fraud in Georgia...He needs to step down..",0.622222222,0.200694444,Positive
" Another factless baseless bullshit tweet from the sore losers society.
Bill Barr ""No evidence of massive widespread voter fraud""
Biden won the other guy lost.
Move on the bitterness will destroy you 👍",0.39375,-0.13125,Negative
    The tally after counting 10 is now 5 t 5 b .it’s at this point trump starts screaming about voter fraud because after only 10 out of 20 ballots have been counted he can’t work out how Biden is now equal to his votes...you count the remaining 10 and 7 are for Biden 3 for trump,0.625,0,Neutral
"   Anyone who believes there is no evidence of voter fraud, is a fricken Moran and not interested in correcting the worst election in US history.",0.75,-0.5625,Negative
"    Real Patriots have shown a shit ton of voter fraud, thousands of affidavits filed. You commies dont have a chance. But ur gonna love the world replacing the old system.  FREEDOM. This was the prison planet..no more, Trump gonna drop the whole corrupt system str8 on their heads",0.542857143,0.114285714,Positive
"'SNL': Giuliani presents voter fraud witnesses

",0,0,Neutral
"    Yeah, fact is that 1K people is basically nothing, fact is it’s not even close enough to overturn a local mayoral election yet alone the Presidency,  fact is that it’s less than the average voter fraud in any election to date, fact is you’re desperately grasping at straws",0.393333333,-0.183333333,Negative
"Voter Fraud ON VIDEO TAPE, Female Kicker FAIL, Obama Hypocrisy, will thi...  via ",0.233333333,-0.25,Negative
Analysis | Kayleigh McEnany and the Trump team are running out of voter fraud tricks ,0,0,Neutral
 Noooo...!  He's Lizard People!  I thought it was a myth or sci-fi but there's no denying it.  Just like all that voter fraud Trump and his sycophants keep trying to fight...without any evidence.,0,0,Neutral
"Yes, the real fraud of evangelicals..that they are ‘pro-life’ shall FOREVER BE CONSIDERED A PATHETIC, DESPICABLE JOKE. They’re just ‘anti-abortion’ b/c it’s an effective Republican voter tool &amp; a weapon against women exercising control over their bodies..which they can’t tolerate ",0.7,-0.066666667,Negative
"   You simply cannot know wheter you have a problem with mass fraud during your elections.
You are using unsifficient validated voting machines, whith no logging of the operators. The machines are connected to the internet and have been proven hackable. Your voter registration...",0.357142857,0,Neutral
   Lol I'm the one spinning this? You're claiming a miscommunication leading to some ballots scanned without watchers is proof of mass voter fraud. Guaranteed this kind of shit happens in every election. The scanned votes were all the same ones there when the watchers were observing,0.63125,0.3,Positive
 Has anyone noticed when Fox News presents their “evidence” for voter fraud we never hear counterarguments?,0,0,Neutral
    Did you not read this was a small sampling of the voter fraud that is happening  to show that is happening and examples of the kind of fraud thats happening.,0.65,0.175,Positive
"  As it turns out, the ""browning of America"" has successfully flipped several former reliable GOP states. Virginia once was a very reliable southern GOP state - it's now solid blue. GA &amp; NC are both trending in that direction. So is Texas. This is not voter fraud; its demographics",0.207142857,0.135714286,Positive
"  IF FBI did it.... then it's a distraction, they will never release any information and just offer false hope when they release.. a statement, oh we are wrong, no voter fraud.",0.75,-0.45,Negative
"      @ 9:21: ""Ware County.  There are no seized machines in Ware County.  Not true.  Did not happen. [...] There is no algorithm proof.  There are no seized machines.""

",0.65,-0.175,Negative
"    Why do you think she was sooooo shocked when she lost that should couldn't bother to make the concession call?? She thought she had it in the bag with their voter fraud schemes. Unfortunately, they underestimated Trump's appeal in the swing states.",0.9,-0.6,Negative
"A Georgia state court threw out a Trump lawsuit alleging voter fraud because Trump's lawyer did not pay the proper filing fee.

How long before we see a fundraising email from Trump asking for help paying filing fees?

If one guy ever needed a GoFundMe...

",0.25,-0.025,Negative
"    Kayleigh, should POTUS declare a national emergency? Regarding the voter fraud and lack of cooperation from governors to call a special session.",0.571428571,0.357142857,Positive
"Here is RealClearEvidence
Of COORDINATED, SYSTEMIC, SUBSTANTIAL VOTER FRAUD

Dr. Linda Lee Tarver Testifies to What is Really Happening in Michigan!!!  via ",0.2,0.390625,Positive
" We must stop the voter fraud! StoptheSteal
",0,0,Neutral
"“Nazis alleging voter fraud...”
There, fixed it for you ",0.2,0.1,Positive
"This is BULLSHIT!!! This is whats  going to happen if we let the DemocRATS and the DEEP STATE  get away with this Massive Voter/Election Fraud, Patriots GET OUT AND VOTE We need to stay in this fight. ",0.7,0,Neutral
    Trump and his team have lost 40 court cases where they have claimed to have evidence of voter fraud. Guess what? There is none. Even Barr said so.,0,0,Neutral
"Fact Checker: Trump touts misleading video as ‘proof’ of Georgia voter fraud
 = LOSER ",0,0,Neutral
"   
VIDEO - To view the video, click on the above link. 

YASMIN VOSSOUGHIAN Dec. 6, 2020",0.1,0,Neutral
"  I'm not saying don't register or discouraging people not to vote.

I just think our time could be better spent putting pressure on leaders to acknowledge voter fraud, as the president's clock runs out.",0.3,0.2,Positive
" Charlie, you are a smart guy, should not be difficult for you to figure out why infections are at record high even with strict safety measures in place How about your FAKE claim of voter fraud without credible evidence🤔🤔🤔
🙄🙄🙄What would Jesus do? No doubt lead by example!",0.776571429,-0.025142857,Negative
"Sure, factually stating the Electoral College is outdated institution designed to help maintain white supremacy by giving unequal representation to rural voters at expense of popular will is exactly the same as pretending there was widespread voter fraud among non-white citizens.",0.399603175,0.135714286,Positive
" 
VIDEO - To view the video, click on the above link. 

YASMIN VOSSOUGHIAN Dec. 6, 2020",0.1,0,Neutral
  No counter argument against these bold claims of voter fraud. No evidence either. How completely irresponsible and misleading. You should be ashamed.,0.533333333,0.216666667,Positive
"Round up the thugs

Michigan secretary of state says armed protesters gathered outside her home, claiming voter fraud - CNN  via ",0.225,-0.1,Negative
How Trump’s false claims about voter fraud impact voting rights  Trump don't want people to vote he wants to be King or Dictator like North Korea. He can't even run a profitable business without going bankrupt.,0.35,-0.1,Negative
 Maybe she should move to Venezuela or Germany. She could oversee the voter fraud directly from there to ensure the NWO is enacted in America..,0.4,0.1,Positive
 Purple China color revolution charliebaker Treason obviously 🙄 force vax defund Police 🚔 voter fraud always with that purple tie! ,0.5,0,Neutral
"About time some of these people with nothing better to do than disturb the peace and cause mischief be detained and disarmed. Or is this the new normal?Michigan secretary of state says armed protesters gathered outside her home, claiming voter fraud ",0.334848485,0.212121212,Positive
"  I get your reason why you’re fighting election and voter fraud. 

That said, you should eternally be questioned regarding whether you’re an actual lawmaker, no matter what proof you show that you deserve your position. 

That’s sedition, idiot. ",0.45,-0.4,Negative
  Dang a bag of usb drives that's a lot. It totally seems like they were used to do some voter fraud. StopTheSteaI CountAllLegalVotes,0.75,0,Neutral
I think what amuses me the most is the outright geopolitical and economic ignorance of those who bleat the loudest about there being no voter and/or election fraud pushing Biden over the line on November 3rd.,0.233333333,0.233333333,Positive
Trump's claims of voter fraud are 'delusional and dangerous': Former Reagan press secretary ,0.45,-0.3,Negative
Can’t believe how easy it was for me  to get away with voter fraud in the last election,0.45,0.216666667,Positive
  You mean the guy who should be investigating voter fraud no where to be found. By way I know who the worthless Bill Barr is ! Is a deep state liar,0.6625,-0.4375,Negative
"   Voter fraud is a federal offense , so how does FBI not interrogate people in that room? We r fucked and on our own 👎🏻👎🏻👎🏻",0.85,0,Neutral
"       They are afraid of the truth. That there is no voter fraud and Donald Trump’s first term was so horrendous, 100-year old Americans leapt from their wheelchairs and beds to go vote for Biden.
—",0.477777778,-0.083333333,Negative
"    Here ya go Max some real voter fraud for you, unfortunately it is the republicans, again!
",0.65,-0.2125,Negative
"We are still free because we are not backing down. We dutifully wore masks. We dutifully stayed at home. We dutifully stayed 6 feet apart. We did that to help others, or so we thought. We will NOT go quietly on voter fraud. We will NOT go quietly. Period.
maga StopTheSteaI ",0.438888889,0.061111111,Positive
 wtf am I watching right now? Why are you giving a platform to these delusional voter fraud conspiracists? Disgusting.  is full of shit and she knows it.,0.777142857,-0.212857143,Negative
" 
VIDEO - To view the video, click on the above link.

YASMIN VOSSOUGHIAN Dec. 6, 2020",0.1,0,Neutral
"   1. By affidavits are you referring to the voter fraud accusations? And 2. Like she said, not recognizing the source of contempt that cause such protests are obviously going to make it seem pointless to you.",0.5,-0.083333333,Negative
  We are so thankful to have you and Mr. Giuliani pursuing the issues involving voter fraud in our country.  We cannot let the Democrats steal this election from President Trump.  We are praying  as well as many others for the election to be overturned.  May God bless him!,0.5,0.625,Positive
“I Saw Voter Fraud!” – Michigan Election Observer Was Witness to Fraud but Was Kicked Out of TCF When He Started Recording the Fraud (Video)  ,0,0,Neutral
"Biden didnt believed in miracles he believed in the organized crime of voter fraud which he himself admitted and with a big smile in his face but he will lose his smile soon and all the others too

Joe Biden's Christmas miracle | Benny Johnson  via ",0.1,0.2,Positive
 How much voter fraud are you ok with? It’s people like you that will take America down.,0.32962963,0.181481481,Positive
"Trump’s voter fraud cases thrown out of court again in Michigan and Georgia. Michigan judge: the case is “theories, conjecture, and speculation. It ignores the will of millions. This ship has sailed.” Oh no, and now they’ve lost Rudy too! ",0,0,Neutral
"  Your right Republicans need a call to courage, to overthrow those that oppress us. This was Voter Fraud and even Democrats know it, so blow it out your azz prick",0.535714286,0.285714286,Positive
These Laws MUST Be Passed To Prevent VOTER FRAUD.,0,0,Neutral
" No they don’t Teri. This is a sad sad tweet, that you would take something serious like voter fraud and apply skin color to it. Shame on you!! This is so every individual vote is respected &amp; the illegal ones (nothing to do with skin color) are thrown out",0.713333333,-0.404166667,Negative
" We need an animation of Rudi's viral particles and how they interacted with the crazy ""voter fraud"" ladies nonsense particles",0.9,-0.6,Negative
" Hmm, much like trumps voter fraud court cases, I see this failing too.",0.2,0.2,Positive
"How are the writers   not RACISTS?!?!??!  What is this crap.  I can't believe this passes for comedy!  THis is nothing but racism, masking as Satire:  Voter Fraud Cold Open - SNL  via ",0.766666667,-0.533333333,Negative
" That’s crazy!!!

Oh!  You should check out the democracy destroying voter fraud next!",0.3,-0.4,Negative
"We need to obtain &amp; pay for visas to visit many countries.
Paper ballots are the safest because they cant be hacked &amp; can be recounted as many times as you like.
Machine votes are always open to hacking, fraud &amp; voter suppression. ",0.5,0.333333333,Positive
 And here we go again. Setting the stage for “Voter fraud” if Dems win. Disgusting.,0.7,-0.1,Negative
 Investigate McConnell and Graham for voter fraud!,0,0,Neutral
" i thought you were saying, by implication, that DEMs committed voter fraud to win.",0.4,0.8,Positive
  click this link for evidence of voter fraud,0,0,Neutral
" Only the low IQ think this is about a virus. Joslyn Bensons campaign manager was convicted of voter fraud in 2010. Her, whitmer and Nessel are paid for by the CCP, just like ",0.65,0,Neutral
  I believe you have this backwards. The Democratic Party is GUILTY of Voter FRAUD,1,-0.5,Negative
 I can get on board with cancelling voter fraud and voter suppression and money buying power and all the things GOP does to try and disenfranchise voters.,0,0,Neutral
   A legal process can’t play out when judges don’t have the complete information. Time do audit the vote to make sure the election was fair and that the voter fraud was not on a large scale and time to look into dominion as well. Don’t you want a fair and transparent election ?,0.61957672,0.402380952,Positive
"Follow me to stay updated updated on Voter Fraud!

Listen to this to learn more about the FBI Raid!
",0.5,0.625,Positive
" 
VIDEO - To view the video, click on the above link or on the post. 

YASMIN VOSSOUGHIAN Dec. 6, 2020 ",0.1,0,Neutral
"     ""Bill Barr just went into the lion's den (CNN) and told Wolf Blitzkreig that ""very big"" voter fraud investigations are underway!"" - ",0.13,0,Neutral
What do you think Kentucky would do if   sued for a monitored Senatorial election audit. Just how bad do we think the election fraud/voter suppression is in KY?,0.666666667,-0.7,Negative
" If there is 1000 cases of voter fraud and 500 of them are illegitimate, then we have 500 cases of voter fraud that need to be dealt with. End of story",0,0,Neutral
"Rudy Giuliani’s Star Voter Fraud Witness at Michigan Hearing | NowThis  via  

America, we are doomed.",0,0,Neutral
" I have notified my leaders here in TX. These states that organized this VF have disenfranchised all of us! This is a 50 state battle against voter fraud! We can not allow our fellow patriots in those states 2 stand alone.
Speak up/lead   ",0,0,Neutral
  if AZ/GA republicans dont step up and confront voter fraud and publicly back trump now then let those states flip democrat.,0,0,Neutral
" And it is usually a fair race with no cheating.  Biden’s quote “We put together, I think, the most extensive and inclusive voter fraud organization in the history of American politics?”",0.433333333,0.3,Positive
"there's no vide spread voter fraud!
just enough .....",0.5,0,Neutral
"Joe Biden says he's built most extensive ""voter fraud"" org in history  via ",0.416666667,0.25,Positive
 Concerning elections: the Democrat/Socialists appear to have committed gross voter fraud. If they succeed we will never have another election without such fraud. Then we will not be a “free” society with the ability to chose our leaders. They will be chosen for us. Like Cuba.,0.433333333,0.133333333,Positive
"  Actually, a disgusting photo.  A complete narcissistic idiot hell bent on destroying what “made America great” with his continual lies about voter fraud, the destruction of our democratic institutions, the corruption, nepotism.  On and on and on.  Total “ewwwww!”.",0.616666667,-0.183333333,Negative
"     The fact you expect this guy to engage with bullshit rumors presented with literally no evidence as he organizes rallies weekly and travels across America helping spread awareness of voter fraud, is just dumb as rocks. Nobody likes having rumors spread about them on the internet.",0.5,-0.375,Negative
Analysis | Trump touts misleading video as ‘proof’ of Georgia voter fraud 🤥🤥🤥🤥,0,0,Neutral
"  I’m sick of the voter fraud. How on earth can I trust that he was even elected? 

No matter what the Biden-Media of 2020 puts out tomorrow (12-8)  ... it does not matter. Our constitution has a single earmark day - January 20th.

Please, just heal your foot and drink cocoa.",0.357142857,-0.261904762,Negative
" Election officials - corrupt
Politicians at the state level - corrupt
lower level judges at the state level - corrupt. 
Mainstream media - corrupt

Joe Biden - ""we have the biggest voter fraud organization in history""

He wasn't lying",1,-0.5,Negative
Patriots spread the WORD PLS. Volunteers needed to help W/ voter Fraud 👇🏻💥💥contact info below ,0,0,Neutral
" Michigan secretary of state says armed protesters gathered outside her home, claiming voter fraud

Are you proud of your Trump zombies behaviour?

",0.525,0.4,Positive
Sen. Braun speaks out on importance of probing voter fraud - ,0,0,Neutral
"""The FBI Is Nowhere to be Found!"" - Rudy Giuliani Reveals UNDENIABLE VOTER FRAUD in 2020 Election - Now Has 1,000 Signed Witness Affidavits! (VIDEO)  via   ",0,0,Neutral
"    It understanding! How many times does he have to lost to it dunked in! There is no voter fraud. Biden will be inaugurated January 20th, 2021",0.25,0.3125,Positive
"
VIDEO - To view the video, click on the above link or on the post. 
YASMIN VOSSOUGHIAN Dec. 6, 2020 ",0.1,0,Neutral
  Keep reading it and come to your own conclusion! Probably to do with voter fraud accusations on news.,1,0.75,Positive
"""I Saw Voter Fraud!"" - Michigan Election Observer Was Witness to Fraud but Was Kicked Out of TCF When He Started Recording the Fraud (Video) StopTheSteal ",0,0,Neutral
"   So you actually believe that many people voted for Joe? Also, on the record, you don’t think there was any voter fraud? You are alone in that thinking. Democrats I know are acknowledging that something isn’t right.",0.378571429,0.261904762,Positive
" It’s not over until it’s over, please stop calling it Bill. Yes, there was voter fraud and they have proof. Do you really want a president that won by cheating? I’m not giving up on the best president the United States has ever had. 🇺🇸🇺🇸🇺🇸🇺🇸",0.25,0.6,Positive
"  You mean like the ""RUSSIAN COLLUSION Cult"" shouting
 for 4 years designed to obstruct Trump from doing his job

You're afraid there's a possibility Trump's team can actually prove Election Rigging AND voter Fraud",0.421875,-0.228125,Negative
"Liberal science, designed to lead to socialism..
Google also tells people the voter fraud they saw in Georgia on tape, is not fraud!
I saw lots of fraud, LIKE LEAVING AT 10:30 for a leak that didn’t happen till 6 am..explain that ",0,0,Neutral
" Need attention say you have COVID.  Need to disappear say you have COVID. Rudy if infected was a super spreader as he preached false voter fraud in several states who knows how many people RG infected but I'm sure its lots. Fight Covid Rudy voter fraud is made up.
storyteller",0.531111111,0.186666667,Positive
 WHERE ARE THE REPUBLICAN LEADERS FIGHTING AGAINST VOTER FRAUD!  EVERY SENATOR IN SWING STATES SHOULD BE TALKING TO THEIR STATE LEGISLATURE!  WE MUST FIGHT BACK NOW!!!  VOTERS ARE EXTRMELY ANGRY AT GOP CONGRESS!,0.5,-0.3125,Negative
         Can you please cite an instance where evidence of voter fraud has been presented in a court case.,0,0,Neutral
"Trump appointed Judge humiliates Trump's legal team in court.
Shredding Trump's voter fraud claims
",0.2,0.2,Positive
" This is not voter fraud, it’s treaaon. Some very bad people are headed to Gitmo.",0.866666667,-0.91,Negative
"Changed my mind: I want the GOP to win by a small margin in GA races with obvious signs of voter fraud. Then, Biden sends a crack legal team including Neal Katyal, Hunter Biden and Joe Kennedy III  to overturn the results, enjoying some hilarious antics along the way.",0.516666667,0.291666667,Positive
" I’m thinking  The battle with Abrams which also had hints of voter fraud accusations.  He may b seeing this as a possible blemish in his career, if he jumps in 100 percent.  He should just do what he knows is right Allin or Allout, you can partial play.  The People want clarity!",0.611904762,0.053571429,Positive
  FACT!  THIS Biden vote dump happened when the suitcases were pulled from under the table!  HUGE SPIKE FOR BITE ME?  VOTER FRAUD!,0.9,0.5,Positive
" 
Dr shiva standing up against voter fraud 👍 👏 
",0,0,Neutral
"""[Trump] is the culmination of decades of the Republicans hollering voting fraud, of creating the theater of voter fraud as a means to justify massive voter suppression."" ",1,0,Neutral
"   I don’t watch OANN, I seen at least one video of it but found it boring, but there was sources and they stated it. CNN and your BS networks can’t even try to listen to witnesses who claim say they witnessed voter fraud but Feminist wanna believe women claiming rape no matter what",0.7,-0.65,Negative
" ""There is no evidence of widespread voter fraud"" they will continue to parrot as my B.P. continues to rise.",0,0,Neutral
